institution,cz_label,mean_completions,mean_airea_completions,mean_students_enrolled,rural,tribal,pct_airea_completions
Dakota County Technical College,"Minneapolis, MN",8.531365313653135,2.6767527675276725,2833.882656826562,1,2,0.3137543252595153
Dallas College,"Dallas, TX",80.21010101010101,4.806060606060633,68829.34747474748,0,2,0.05991839613137249
Danville Area Community College,"Lafayette, IN",9.665903890160193,1.4588100686498888,2938.2185354691073,0,2,0.15092329545454564
Danville Community College,"Burlington, NC",12.100882723833541,3.350567465321565,3381.5750315258438,0,2,0.2768862025844103
Davidson County Community College,"Winston-Salem, NC",16.708149779735685,4.034140969162999,3949.922907488986,1,2,0.24144749851690742
Davidson-Davie Community College,"Winston-Salem, NC",13.675159235668792,2.0891719745222925,3835.3184713375795,1,2,0.15277130880298084
Dawson Community College,"Miles City, MT",5.213973799126639,0.7947598253275112,399.7423580786026,1,2,0.15242881072026804
Daytona State College,"Deltona, FL",40.558578987150405,1.7513227513227512,13955.843537415005,0,2,0.04318008162656778
De Anza College,"San Jose, CA",21.582210242587585,4.166442048517517,20777.711590296447,0,2,0.19304983139752716
Dekalb Technical College,"Atlanta, GA",17.9390243902439,7.475609756097557,4855,0,2,0.4167233174711079
Del Mar College,"McAllen, TX",12.978097982708913,3.514121037463976,11103.227665706047,0,2,0.2707731935870679
Delaware County Community College,"Philadelphia, PA",15.989843750000011,1.7265625,11059.828906250028,0,2,0.10797869741535147
Delaware Technical Community College-Terry,"Dover, DE",16.214723926380334,2.0727432077125334,11727.639789658198,0,2,0.12783092805794313
Delaware Technical and Community College-Terry,"Dover, DE",7.893617021276596,0.4468085106382975,3351,0,2,0.05660377358490561
Delgado Community College,"New Orleans, LA",31.56643356643354,3.1452991452991528,15790.643356643333,0,2,0.0996406242307885
Delta College,"Saginaw, MI",14.531713100177788,1.758150563129835,8995.836988737388,1,2,0.12098715072404816
Denmark Technical College,"Columbia, SC",8.751612903225809,1.96774193548387,1050.0806451612914,1,2,0.22484334684850704
Des Moines Area Community College,"Des Moines, IA",26.992092457420917,4.0377128953771315,22975.50364963504,0,2,0.14958873239436635
Diablo Valley College,"San Francisco, CA",20.588850174216056,2.039488966318238,19274.686411149847,0,2,0.09905793422462912
Dine College,"Gallup, NM",5.537313432835814,0.33582089552238764,1562.4900497512438,1,1,0.06064690026954178
Dodge City Community College,"Dodge City, KS",3.060150375939845,0.529657477025898,1726.713450292399,1,2,0.17308217308217333
Durham Technical Community College,"Raleigh, NC",12.190166975881231,1.0936920222634499,5177.146567717997,0,2,0.08971919945209664
Dutchess Community College,"Poughkeepsie, NY",23.407465007776043,1.3856920684292395,8965.779160186616,0,2,0.05919872433725342
Dyersburg State Community College,"Dyersburg, TN",21.924092409240938,0.1782178217821781,3000.366336633664,1,2,0.008128857443925927
East Arkansas Community College,"Forrest City, AR",6.598278335724535,0.9225251076040176,1239.767575322813,1,2,0.1398130028267015
East Central College,"St. Louis, MO",10.868381240544622,1.4114977307110426,3287.1422087745877,1,2,0.1298719376391982
East Central Community College,"Meridian, MS",11.928093645484939,1.6086956521739122,2531.1103678929762,1,2,0.13486611523902992
East Los Angeles College,"Los Angeles, CA",51.404337722695665,3.9395817195972107,34636.39116963591,0,2,0.07663909105977715
East Mississippi Community College,"Meridian, MS",10.947626841243867,2.8158756137479553,3942.283142389525,1,2,0.2572133353266557
Eastern Arizona College,"Deming, NM",12.872964169381108,3.6425081433224675,6028.225570032584,1,2,0.28295799595141635
Eastern Florida State College,"Palm Bay, FL & Port St. Lucie, FL",48.763987792472015,3.2868769074262514,15254.279755849435,0,2,0.06740377594659447
Eastern Gateway Community College,"Wheeling, WV",36.885431400282485,0.6534653465346509,15086.306930693172,0,2,0.017716082521665896
Eastern Idaho Technical College,"Idaho Falls, ID",7.475113122171945,2.1945701357466056,737.9592760180997,0,2,0.2935835351089588
Eastern Iowa Community College District,"Davenport, IA",14.806763285024148,2.83333333333333,8058.892914653801,0,2,0.19135399673735712
Eastern Maine Community College,"Bangor, ME",7.868898186889816,2.2329149232914944,2366.3040446304044,0,2,0.28376462247430023
Eastern New Mexico University Ruidoso Branch Community College,"Alamogordo, NM",1.9014778325123152,0.06896551724137948,644.4187192118228,1,2,0.03626943005181356
Eastern New Mexico University-Roswell Campus,"Roswell, NM",6.608861726508781,1.9862490450725745,3052.363636363628,1,2,0.3005432897930877
Eastern New Mexico University-Ruidoso Campus,"Alamogordo, NM",3.333333333333334,0.22522522522522506,816.5045045045046,1,2,0.0675675675675675
Eastern Oklahoma State College,"McAlester, OK",8.30094786729858,0.8388625592417059,1590.7630331753562,1,2,0.10105623751070505
Eastern Shore Community College,"Chincoteague, VA",5.914383561643837,0.7465753424657533,778.3561643835619,1,2,0.12623045744064848
Eastern West Virginia Community and Technical College,"Cumberland, MD",4.388554216867468,0.9879518072289147,618.0722891566271,1,2,0.2251201098146876
Eastern Wyoming College,"Torrington, WY",3.872602739726025,1.3931506849315063,1555.416438356164,1,2,0.35974531305270613
Eastfield College,"Dallas, TX",26.815652173913033,7.052173913043481,14788.495652173911,0,2,0.262987223555354
Edgecombe Community College,"Rocky Mount, NC & Wilson, NC",7.286995515695068,0.38340807174887875,2238.6849775784826,1,2,0.052615384615384585
Edison State College,"Cape Coral, FL",72.95973154362416,0.7181208053691283,16257.093959731543,0,2,0.009842700763499228
Edison State Community College,"Dayton, OH",5.6814814814815024,0.7086419753086449,3490.3950617283954,1,2,0.12472837896566716
Edmonds College,"Seattle, WA",11.198170731707322,1.25,5979.009146341463,0,2,0.11162537435338955
Edmonds Community College,"Seattle, WA",22.79228953579853,7.044059795436694,8755.518489378439,0,2,0.3090545065414774
El Camino College-Compton Center,"Los Angeles, CA",6.238372093023253,1.0174418604651176,7708.0658914728665,0,2,0.1630941286113703
El Camino Community College District,"Los Angeles, CA",23.040633245382754,3.8131926121372057,23260.823218997382,0,2,0.16549860290412607
El Centro College,"Dallas, TX",21.915000000000017,0.02666666666666676,10979.335000000003,0,2,0.0012168225720587149
El Paso Community College,"El Paso, TX",35.864059590316536,3.7914338919925585,28183.405959031723,0,2,0.10571680772625817
Elgin Community College,"Chicago, IL",25.69891576313594,7.1025854879066,10221.254378648884,0,2,0.27637685392529177
Elizabethtown Community and Technical College,"Elizabethtown, KY",33.78983833718246,13.289838337182461,6782.869515011543,0,2,0.3933087280431962
Ellsworth Community College,"Iowa Falls, IA & Hampton, IA",5.823275862068964,0.620689655172414,863.9353448275856,1,2,0.10658771280532944
Enterprise State Community College,"Dothan, AL",14.82022471910112,8.292134831460677,2123.15168539326,1,2,0.559514783927218
Erie Community College,"Buffalo, NY",26.47845601436272,3.041292639138235,10909.343806104152,0,2,0.11485913821744537
Essex County College,"Newark, NJ & Jersey City, NJ",26.407812500000006,2.5734374999999976,9503.743749999983,0,2,0.09744985503816331
Estrella Mountain Community College,"Phoenix, AZ",23.808743169398916,2.4244080145719464,9235.23861566484,0,2,0.10182847525055452
Everett Community College,"Seattle, WA",28.351571594877765,4.635622817229344,7395.528521536669,0,2,0.16350496838301745
Evergreen Valley College,"San Jose, CA",22.41836734693876,4.167346938775511,9272.875510204076,0,2,0.18588984979517542
Fashion Institute of Technology,"New York, NY",98.53347280334728,0,9149.889121338916,0,2,0
Fayetteville Technical Community College,"Fayetteville, NC",23.683634020618634,2.188788659793814,11497.408505154644,0,2,0.09241777076475197
Feather River Community College District,"Susanville, CA",6.5435483870967746,1.0387096774193547,1814.0822580645167,1,2,0.15873798373182152
Finger Lakes Community College,"Rochester, NY",11.974789915966422,1.594537815126054,6109.059873949575,1,2,0.133157894736842
Flathead Valley Community College,"Kalispell, MT",6.824631860776441,1.1352074966532797,2273.611780455154,1,2,0.16633974107493127
Fletcher Technical Community College,"Houma, LA",28.623342175066366,16.53846153846162,2086.737400530504,1,2,0.5777963117412676
Flint Hills Technical College,"Emporia, KS",11.773455377574372,3.91075514874142,1110.7482837528619,1,2,0.3321671525753159
Florence-Darlington Technical College,"Myrtle Beach, SC",14.562146892655361,3.61864406779661,5020.920903954791,1,2,0.24849660523763345
Florida Gateway College,"Gainesville, FL",17.077165354330695,1.3874015748031479,3089.348031496063,1,2,0.08124308373293984
Florida Keys Community College,"Miami, FL",12.896907216494848,2.1443298969072155,1111.3608247422687,1,2,0.1662669864108712
Florida SouthWestern State College,"Cape Coral, FL",59.202614379084984,0.42919389978213535,15547.274509803923,0,2,0.007249576801354238
Florida State College at Jacksonville,"Jacksonville, FL",49.3103266596417,3.389357218124333,25067.440990516247,0,2,0.06873524163648201
Folsom Lake College,"Sacramento, CA",24.576872536136595,3.5282522996057817,8785.894875164257,1,2,0.14355985670748048
Fond du Lac Tribal and Community College,"Duluth, MN",13.421404682274261,0.3478260869565215,1970.692307692308,1,1,0.025915773735360036
Foothill College,"San Jose, CA",15.108742004264354,1.243781094527362,14930.048329779696,0,2,0.08232194938376154
Forsyth Technical Community College,"Winston-Salem, NC",11.113624408206183,1.5423461336138862,8594.111520252487,0,2,0.1387797604960479
Fort Scott Community College,"Joplin, MO",14.059917355371896,3.842975206611558,1822.305785123966,1,2,0.27332843497428283
Fox Valley Technical College,"Appleton, WI",26.291883842144397,7.569620253164557,11230.571854058084,0,2,0.2879071084678568
Frank Phillips College,"Amarillo, TX",7.47603833865814,2.354632587859424,1377.3354632587855,1,2,0.3149572649572651
Frederick Community College,"Hagerstown, MD & Frederick, MD",10.085152838427911,0.697962154294032,6083.973071324599,0,2,0.06920689904019654
Fresno City College,"Fresno, CA",15.488348006214359,1.699119627136196,22855.014500258923,0,2,0.1097030894743882
Front Range Community College,"Denver, CO",54.035714285714306,9.390692640692638,19408.238095238095,0,2,0.17378677722365748
Frontier Community College,"Olney, IL",5.135593220338977,0.6144067796610166,1964.9661016949158,1,2,0.11963696369636971
Fullerton College,"Los Angeles, CA",24.250586854460163,1.8926056338028177,21863.53286384976,0,2,0.07804370447450554
Fulton-Montgomery Community College,"Albany, NY",10.110091743119266,0.6403669724770642,2437.4715596330298,1,2,0.0633393829401089
Gadsden State Community College,"Gadsden, AL",19.006353240152446,6.735705209656928,5264.947903430748,0,2,0.3543922984356205
Galveston College,"Houston, TX",12.634275618374561,2.386925795053004,2153.8445229681975,0,2,0.18892462592644385
Garden City Community College,"Garden City, KS",7.815950920245385,1.5322085889570565,1993.6211656441717,1,2,0.19603610675039299
Garrett College,"Cumberland, MD",4.751497005988022,0.5868263473053887,726.3443113772461,1,2,0.12350346565847506
Gaston College,"Charlotte, NC",12.243143068939954,1.8999258710155655,5725.828020756121,1,2,0.15518285299103887
GateWay Community College,"Phoenix, AZ",12.218513853904236,2.588790931989916,5585.256297229229,0,2,0.21187445240426747
GateWay Community College-Central City,"Phoenix, AZ",20.740259740259738,1.87012987012987,561.9090909090909,0,2,0.09016906700062619
Gateway Community College,NA,10.726239669421487,1.0991735537190082,7135.536157024795,0,2,0.10247519984590195
Gateway Community and Technical College,"Cincinnati, OH",26.103105590062107,8.595031055900602,4511.4124223602485,0,2,0.32927235520867965
Gateway Technical College,"Chicago, IL",22.08846487424106,2.8759757155247168,8822.20901994796,0,2,0.1302026071933409
Gavilan College,"San Jose, CA",11.905109489051085,1.0156412930135537,5889.42335766422,1,2,0.08531137776999201
Genesee Community College,"Buffalo, NY",13.929123711340203,0.17525773195876307,5925.261597938151,1,2,0.012582107503006769
George C Wallace Community College-Dothan,"Dothan, AL",25.584269662921347,4.3932584269662875,4279.363295880151,1,2,0.17171717171717155
George C Wallace State Community College-Dothan,"Dothan, AL",16.63406940063092,3.5583596214511046,4782.511041009464,0,2,0.21391996965674184
