cz,is_green_soc,year,num_postings
49,1,2010,2779
49,1,2011,3941
49,1,2012,4242
49,1,2013,5340
49,1,2014,5661
49,1,2015,6123
49,1,2016,6386
49,1,2017,5573
49,1,2018,7097
49,1,2019,5940
49,1,2020,6442
49,1,2021,10231
49,1,2022,16659
49,1,2023,12385
49,1,2024,11231
50,0,2010,8082
50,0,2011,9491
50,0,2012,9033
50,0,2013,12936
50,0,2014,12707
50,0,2015,13671
50,0,2016,15540
50,0,2017,12917
50,0,2018,11061
50,0,2019,8903
50,0,2020,13133
50,0,2021,16458
50,0,2022,18411
50,0,2023,15529
50,0,2024,13516
50,1,2010,837
50,1,2011,1240
50,1,2012,939
50,1,2013,1488
50,1,2014,1478
50,1,2015,1310
50,1,2016,1671
50,1,2017,1225
50,1,2018,1158
50,1,2019,982
50,1,2020,1037
50,1,2021,1592
50,1,2022,2853
50,1,2023,2041
50,1,2024,1595
51,0,2010,41713
51,0,2011,38051
51,0,2012,42953
51,0,2013,63382
51,0,2014,63422
51,0,2015,76779
51,0,2016,86202
51,0,2017,82002
51,0,2018,138501
51,0,2019,151533
51,0,2020,155468
51,0,2021,182200
51,0,2022,196691
51,0,2023,145758
51,0,2024,123659
51,1,2010,5688
51,1,2011,5488
51,1,2012,6478
51,1,2013,9486
51,1,2014,9559
51,1,2015,10834
51,1,2016,11322
51,1,2017,10935
51,1,2018,19191
51,1,2019,19889
51,1,2020,22108
51,1,2021,25559
51,1,2022,28298
51,1,2023,21248
51,1,2024,17482
52,0,2010,1039
52,0,2011,1007
52,0,2012,785
52,0,2013,1720
52,0,2014,2395
52,0,2015,2626
52,0,2016,3519
52,0,2017,2787
52,0,2018,2457
52,0,2019,1613
52,0,2020,2657
52,0,2021,3043
52,0,2022,3200
52,0,2023,3125
52,0,2024,2556
52,1,2010,62
52,1,2011,92
52,1,2012,70
52,1,2013,132
52,1,2014,151
52,1,2015,143
52,1,2016,262
52,1,2017,145
52,1,2018,168
52,1,2019,121
52,1,2020,145
52,1,2021,261
52,1,2022,330
52,1,2023,295
52,1,2024,286
53,0,2010,1645
53,0,2011,1317
53,0,2012,1844
53,0,2013,2504
53,0,2014,3334
53,0,2015,3298
53,0,2016,3829
53,0,2017,3348
53,0,2018,3188
53,0,2019,2166
53,0,2020,3310
53,0,2021,5087
53,0,2022,5459
53,0,2023,5340
53,0,2024,4789
53,1,2010,195
53,1,2011,203
53,1,2012,195
53,1,2013,210
53,1,2014,341
53,1,2015,277
53,1,2016,362
53,1,2017,387
53,1,2018,334
53,1,2019,253
53,1,2020,327
53,1,2021,498
53,1,2022,688
53,1,2023,596
53,1,2024,472
54,0,2010,1422
54,0,2011,1357
54,0,2012,1297
54,0,2013,2670
54,0,2014,3503
54,0,2015,3698
54,0,2016,4217
54,0,2017,3908
54,0,2018,3594
54,0,2019,2468
54,0,2020,3805
54,0,2021,5333
54,0,2022,4422
54,0,2023,4092
54,0,2024,4265
54,1,2010,164
54,1,2011,258
54,1,2012,289
54,1,2013,392
54,1,2014,622
54,1,2015,636
54,1,2016,611
54,1,2017,505
54,1,2018,505
54,1,2019,479
54,1,2020,357
54,1,2021,564
54,1,2022,764
54,1,2023,608
54,1,2024,561
55,0,2010,5290
55,0,2011,5084
55,0,2012,4981
55,0,2013,9530
55,0,2014,8298
55,0,2015,9587
55,0,2016,11092
55,0,2017,9646
55,0,2018,7991
55,0,2019,7044
55,0,2020,10810
55,0,2021,12103
55,0,2022,14144
55,0,2023,10876
55,0,2024,11654
55,1,2010,617
55,1,2011,594
55,1,2012,677
55,1,2013,1205
55,1,2014,1202
55,1,2015,911
55,1,2016,1175
55,1,2017,923
55,1,2018,1021
55,1,2019,889
55,1,2020,920
55,1,2021,1182
55,1,2022,1596
55,1,2023,1376
55,1,2024,1316
56,0,2010,1689
56,0,2011,1650
56,0,2012,1382
56,0,2013,2569
56,0,2014,3116
56,0,2015,3439
56,0,2016,4281
56,0,2017,4021
56,0,2018,2987
56,0,2019,2180
56,0,2020,2786
56,0,2021,3976
56,0,2022,4194
56,0,2023,3540
56,0,2024,3244
56,1,2010,276
56,1,2011,274
56,1,2012,315
56,1,2013,463
56,1,2014,607
56,1,2015,552
56,1,2016,622
56,1,2017,462
56,1,2018,537
56,1,2019,404
56,1,2020,332
56,1,2021,538
56,1,2022,827
56,1,2023,889
56,1,2024,840
57,0,2010,1495
57,0,2011,870
57,0,2012,2201
57,0,2013,1804
57,0,2014,1675
57,0,2015,2167
57,0,2016,2853
57,0,2017,2747
57,0,2018,2424
57,0,2019,1448
57,0,2020,2846
57,0,2021,2977
57,0,2022,3438
57,0,2023,3023
57,0,2024,3314
57,1,2010,119
57,1,2011,83
57,1,2012,184
57,1,2013,283
57,1,2014,273
57,1,2015,289
57,1,2016,357
57,1,2017,310
57,1,2018,321
57,1,2019,186
57,1,2020,246
57,1,2021,256
57,1,2022,322
57,1,2023,307
57,1,2024,371
58,0,2010,272370
58,0,2011,329657
58,0,2012,338720
58,0,2013,502557
58,0,2014,479864
58,0,2015,627799
58,0,2016,661313
58,0,2017,647788
58,0,2018,919966
58,0,2019,1050679
58,0,2020,1005221
58,0,2021,1017537
58,0,2022,1117978
58,0,2023,757602
58,0,2024,648320
58,1,2010,37624
58,1,2011,44799
58,1,2012,44610
58,1,2013,62619
58,1,2014,61119
58,1,2015,75388
58,1,2016,77666
58,1,2017,74607
58,1,2018,114023
58,1,2019,127861
58,1,2020,114928
58,1,2021,135360
58,1,2022,147195
58,1,2023,90010
58,1,2024,75975
59,0,2010,129621
59,0,2011,140216
59,0,2012,143118
59,0,2013,200498
59,0,2014,202392
59,0,2015,234132
59,0,2016,247529
59,0,2017,255648
59,0,2018,361421
59,0,2019,457892
59,0,2020,418963
59,0,2021,518769
59,0,2022,578661
59,0,2023,405753
59,0,2024,348396
59,1,2010,20975
59,1,2011,23836
59,1,2012,24280
59,1,2013,29957
59,1,2014,29414
59,1,2015,33076
59,1,2016,34706
59,1,2017,36670
59,1,2018,53264
59,1,2019,68380
59,1,2020,65020
59,1,2021,75781
59,1,2022,82381
59,1,2023,53200
59,1,2024,45805
60,0,2010,32767
60,0,2011,32102
60,0,2012,24308
60,0,2013,67695
60,0,2014,56976
60,0,2015,61282
60,0,2016,70681
60,0,2017,68186
60,0,2018,98377
60,0,2019,113984
60,0,2020,137551
60,0,2021,160082
60,0,2022,165617
60,0,2023,130207
60,0,2024,104376
60,1,2010,4195
60,1,2011,4684
60,1,2012,3240
60,1,2013,8597
60,1,2014,6779
60,1,2015,7376
60,1,2016,8365
60,1,2017,7130
60,1,2018,11141
60,1,2019,13469
60,1,2020,17499
60,1,2021,22724
60,1,2022,20916
60,1,2023,14401
60,1,2024,12083
61,0,2010,13488
61,0,2011,10972
61,0,2012,8833
61,0,2013,21775
61,0,2014,20048
61,0,2015,18724
61,0,2016,22150
61,0,2017,20305
61,0,2018,17338
61,0,2019,21577
61,0,2020,24646
61,0,2021,29053
61,0,2022,35498
61,0,2023,24566
61,0,2024,20117
61,1,2010,1492
61,1,2011,1412
61,1,2012,1079
61,1,2013,2446
61,1,2014,2345
61,1,2015,2046
61,1,2016,2081
61,1,2017,1754
61,1,2018,1668
61,1,2019,2122
61,1,2020,2293
61,1,2021,2939
61,1,2022,3537
61,1,2023,2072
61,1,2024,2017
62,0,2010,91485
62,0,2011,105940
62,0,2012,208258
62,0,2013,120261
62,0,2014,122963
62,0,2015,146561
62,0,2016,160321
62,0,2017,160551
62,0,2018,218833
62,0,2019,254871
62,0,2020,260240
62,0,2021,313418
62,0,2022,347445
62,0,2023,256603
62,0,2024,223857
62,1,2010,12431
62,1,2011,16767
62,1,2012,28151
62,1,2013,15030
62,1,2014,14697
62,1,2015,16315
62,1,2016,17950
62,1,2017,18926
62,1,2018,28274
62,1,2019,33100
62,1,2020,33875
62,1,2021,39698
62,1,2022,41702
62,1,2023,29460
62,1,2024,27119
63,0,2010,993
63,0,2011,1045
63,0,2012,1021
63,0,2013,1539
63,0,2014,1388
63,0,2015,2145
63,0,2016,2463
63,0,2017,2125
63,0,2018,2175
63,0,2019,1605
63,0,2020,2206
63,0,2021,2094
63,0,2022,2610
63,0,2023,2841
63,0,2024,2168
63,1,2010,78
63,1,2011,98
63,1,2012,97
63,1,2013,123
63,1,2014,115
63,1,2015,164
63,1,2016,202
63,1,2017,146
63,1,2018,129
63,1,2019,133
63,1,2020,131
63,1,2021,158
63,1,2022,161
63,1,2023,110
63,1,2024,145
64,0,2010,39437
64,0,2011,43941
64,0,2012,28813
64,0,2013,66140
64,0,2014,59551
64,0,2015,53920
64,0,2016,63222
64,0,2017,60836
64,0,2018,91240
64,0,2019,111719
64,0,2020,119525
64,0,2021,149036
64,0,2022,161766
64,0,2023,126360
64,0,2024,105594
64,1,2010,4677
64,1,2011,5675
64,1,2012,3981
64,1,2013,8589
64,1,2014,7531
64,1,2015,6832
64,1,2016,7372
64,1,2017,6830
64,1,2018,11435
64,1,2019,14070
64,1,2020,15031
64,1,2021,18742
64,1,2022,19121
64,1,2023,14673
64,1,2024,11887
65,0,2010,3228
65,0,2011,2468
65,0,2012,2651
65,0,2013,5587
65,0,2014,4768
65,0,2015,5249
65,0,2016,6744
65,0,2017,6503
65,0,2018,5136
65,0,2019,4708
65,0,2020,5992
65,0,2021,8575
65,0,2022,10544
65,0,2023,8248
65,0,2024,7600
65,1,2010,380
65,1,2011,316
65,1,2012,281
65,1,2013,574
65,1,2014,506
65,1,2015,470
65,1,2016,677
65,1,2017,631
65,1,2018,292
65,1,2019,412
65,1,2020,418
65,1,2021,821
65,1,2022,848
65,1,2023,590
65,1,2024,630
66,0,2010,17866
66,0,2011,18375
66,0,2012,20318
66,0,2013,35073
66,0,2014,31057
66,0,2015,31571
66,0,2016,33284
66,0,2017,29896
66,0,2018,47426
66,0,2019,61642
66,0,2020,60641
66,0,2021,73246
66,0,2022,79568
66,0,2023,62573
66,0,2024,53588
66,1,2010,2877
66,1,2011,3430
66,1,2012,4416
66,1,2013,6594
66,1,2014,5365
66,1,2015,4314
66,1,2016,4540
66,1,2017,4253
66,1,2018,7000
66,1,2019,8945
66,1,2020,8460
66,1,2021,10565
66,1,2022,10992
66,1,2023,8308
66,1,2024,7139
67,0,2010,2548
67,0,2011,2388
67,0,2012,1963
67,0,2013,17340
67,0,2014,5611
67,0,2015,5133
67,0,2016,7535
67,0,2017,5670
67,0,2018,4696
67,0,2019,5253
67,0,2020,6587
67,0,2021,8595
67,0,2022,11276
67,0,2023,9402
67,0,2024,8740
67,1,2010,218
67,1,2011,243
67,1,2012,206
67,1,2013,2073
67,1,2014,401
67,1,2015,315
67,1,2016,514
67,1,2017,342
67,1,2018,334
67,1,2019,458
67,1,2020,590
67,1,2021,731
67,1,2022,721
67,1,2023,528
67,1,2024,517
68,0,2010,1580
68,0,2011,1470
68,0,2012,1478
68,0,2013,3409
68,0,2014,3082
68,0,2015,2078
68,0,2016,2643
68,0,2017,2591
68,0,2018,4349
68,0,2019,2674
68,0,2020,3521
68,0,2021,3433
68,0,2022,4948
68,0,2023,3459
68,0,2024,2795
68,1,2010,193
68,1,2011,235
68,1,2012,135
68,1,2013,395
68,1,2014,418
68,1,2015,276
68,1,2016,350
68,1,2017,271
68,1,2018,412
68,1,2019,319
68,1,2020,438
68,1,2021,394
68,1,2022,485
68,1,2023,336
68,1,2024,271
69,0,2010,2709
69,0,2011,3152
69,0,2012,4053
69,0,2013,9002
69,0,2014,3101
69,0,2015,4759
69,0,2016,5489
69,0,2017,4924
69,0,2018,4199
69,0,2019,3750
69,0,2020,4428
69,0,2021,6149
69,0,2022,7315
69,0,2023,7277
69,0,2024,5704
69,1,2010,334
69,1,2011,414
69,1,2012,473
69,1,2013,1282
69,1,2014,737
69,1,2015,732
69,1,2016,842
69,1,2017,641
69,1,2018,604
69,1,2019,484
69,1,2020,425
69,1,2021,708
69,1,2022,672
69,1,2023,669
69,1,2024,661
70,0,2010,169602
70,0,2011,197599
70,0,2012,211564
70,0,2013,248872
70,0,2014,256431
70,0,2015,305439
70,0,2016,282269
70,0,2017,277678
70,0,2018,463971
70,0,2019,511329
70,0,2020,414832
70,0,2021,463074
70,0,2022,520913
70,0,2023,337254
70,0,2024,307933
70,1,2010,25948
70,1,2011,29101
70,1,2012,30713
70,1,2013,34920
70,1,2014,33930
70,1,2015,36986
70,1,2016,36875
70,1,2017,36816
70,1,2018,61600
70,1,2019,65152
70,1,2020,53457
70,1,2021,66124
70,1,2022,75327
70,1,2023,42933
70,1,2024,40593
71,0,2010,29932
71,0,2011,26961
71,0,2012,19963
71,0,2013,37478
71,0,2014,40051
71,0,2015,32056
71,0,2016,35995
71,0,2017,36725
71,0,2018,38975
71,0,2019,48778
71,0,2020,46107
71,0,2021,75910
71,0,2022,99876
71,0,2023,74965
71,0,2024,68157
71,1,2010,3612
71,1,2011,3911
71,1,2012,3191
71,1,2013,6235
71,1,2014,4850
71,1,2015,4257
71,1,2016,4403
71,1,2017,4704
71,1,2018,5144
71,1,2019,6326
71,1,2020,5212
71,1,2021,9019
71,1,2022,12037
71,1,2023,8851
71,1,2024,8039
72,0,2010,159798
72,0,2011,248309
72,0,2012,238795
72,0,2013,290275
72,0,2014,331377
72,0,2015,395597
72,0,2016,385637
72,0,2017,404812
72,0,2018,590913
72,0,2019,620021
72,0,2020,596183
72,0,2021,780684
72,0,2022,812234
72,0,2023,573049
72,0,2024,513347
72,1,2010,22622
72,1,2011,35260
72,1,2012,34122
72,1,2013,40184
72,1,2014,47837
72,1,2015,49676
72,1,2016,48912
72,1,2017,53134
72,1,2018,78572
72,1,2019,83025
72,1,2020,76150
72,1,2021,99542
72,1,2022,107636
72,1,2023,77344
72,1,2024,71445
73,0,2010,928
73,0,2011,1317
73,0,2012,1122
73,0,2013,1840
73,0,2014,2230
73,0,2015,1805
73,0,2016,2343
73,0,2017,2166
73,0,2018,2159
73,0,2019,2363
73,0,2020,2179
73,0,2021,3451
73,0,2022,3078
73,0,2023,2046
73,0,2024,1988
73,1,2010,76
73,1,2011,110
73,1,2012,106
73,1,2013,188
73,1,2014,311
73,1,2015,250
73,1,2016,265
73,1,2017,226
73,1,2018,299
73,1,2019,270
73,1,2020,225
73,1,2021,320
73,1,2022,211
73,1,2023,162
73,1,2024,142
74,0,2010,5714
74,0,2011,7032
74,0,2012,6770
74,0,2013,17379
74,0,2014,11249
74,0,2015,11412
74,0,2016,13446
74,0,2017,13230
74,0,2018,11135
74,0,2019,8699
74,0,2020,9481
74,0,2021,12927
74,0,2022,13153
74,0,2023,14161
74,0,2024,17280
74,1,2010,658
74,1,2011,996
74,1,2012,975
74,1,2013,2159
74,1,2014,1501
74,1,2015,1315
74,1,2016,1404
74,1,2017,1437
74,1,2018,1283
74,1,2019,925
74,1,2020,824
74,1,2021,1451
74,1,2022,1407
74,1,2023,1283
74,1,2024,1593
75,0,2010,296
75,0,2011,399
75,0,2012,361
75,0,2013,820
75,0,2014,1086
75,0,2015,1008
75,0,2016,1250
75,0,2017,1320
75,0,2018,1133
75,0,2019,869
75,0,2020,1269
75,0,2021,1402
75,0,2022,1241
75,0,2023,1086
75,0,2024,930
75,1,2010,29
75,1,2011,36
75,1,2012,43
75,1,2013,91
75,1,2014,154
75,1,2015,132
75,1,2016,109
75,1,2017,126
75,1,2018,109
75,1,2019,150
75,1,2020,116
75,1,2021,161
75,1,2022,87
75,1,2023,63
75,1,2024,71
76,0,2010,205
76,0,2011,186
76,0,2012,244
76,0,2013,686
76,0,2014,876
76,0,2015,884
76,0,2016,1211
76,0,2017,1406
76,0,2018,1162
76,0,2019,1054
76,0,2020,1279
76,0,2021,1633
76,0,2022,1416
76,0,2023,827
76,0,2024,1026
76,1,2010,8
76,1,2011,17
76,1,2012,22
76,1,2013,66
76,1,2014,71
76,1,2015,73
76,1,2016,77
76,1,2017,79
76,1,2018,94
76,1,2019,91
76,1,2020,101
76,1,2021,147
76,1,2022,140
76,1,2023,64
76,1,2024,101
77,0,2010,365
77,0,2011,288
77,0,2012,387
77,0,2013,719
77,0,2014,860
77,0,2015,843
77,0,2016,1127
77,0,2017,1323
77,0,2018,1357
77,0,2019,1917
77,0,2020,1278
77,0,2021,1842
77,0,2022,1829
77,0,2023,1567
77,0,2024,1349
77,1,2010,42
77,1,2011,66
77,1,2012,67
77,1,2013,105
77,1,2014,136
77,1,2015,108
77,1,2016,108
77,1,2017,123
77,1,2018,156
77,1,2019,285
77,1,2020,164
77,1,2021,201
77,1,2022,149
77,1,2023,133
77,1,2024,96
78,0,2010,30711
78,0,2011,35049
78,0,2012,37070
78,0,2013,57283
78,0,2014,65800
78,0,2015,61565
78,0,2016,65740
78,0,2017,67454
78,0,2018,104188
78,0,2019,113287
78,0,2020,122020
78,0,2021,159462
78,0,2022,164533
78,0,2023,130223
78,0,2024,115093
78,1,2010,4159
78,1,2011,4605
78,1,2012,4899
78,1,2013,7536
78,1,2014,9812
78,1,2015,7792
78,1,2016,8363
78,1,2017,8903
78,1,2018,14191
78,1,2019,14586
78,1,2020,15308
78,1,2021,20887
78,1,2022,21488
78,1,2023,15764
78,1,2024,14482
79,0,2010,5869
79,0,2011,7985
79,0,2012,5606
79,0,2013,12121
79,0,2014,13766
79,0,2015,12796
79,0,2016,14682
79,0,2017,16116
79,0,2018,16053
79,0,2019,13145
79,0,2020,14823
79,0,2021,20417
79,0,2022,19168
79,0,2023,14700
79,0,2024,16196
79,1,2010,600
79,1,2011,953
79,1,2012,799
79,1,2013,1515
79,1,2014,1807
79,1,2015,1329
79,1,2016,1325
79,1,2017,1708
79,1,2018,1823
79,1,2019,1284
79,1,2020,1415
79,1,2021,2264
79,1,2022,1694
79,1,2023,1228
79,1,2024,1398
80,0,2010,7300
80,0,2011,9085
80,0,2012,7285
80,0,2013,17193
80,0,2014,20502
80,0,2015,19599
80,0,2016,22751
80,0,2017,23768
80,0,2018,20805
80,0,2019,19150
80,0,2020,19823
80,0,2021,28388
80,0,2022,24906
80,0,2023,19533
80,0,2024,19380
80,1,2010,514
80,1,2011,890
80,1,2012,689
80,1,2013,1420
80,1,2014,1700
80,1,2015,1691
80,1,2016,1854
80,1,2017,2010
80,1,2018,1813
80,1,2019,1457
80,1,2020,1497
80,1,2021,2503
80,1,2022,2331
80,1,2023,1774
80,1,2024,1666
81,0,2010,1333
81,0,2011,1349
81,0,2012,1535
81,0,2013,3116
81,0,2014,4361
81,0,2015,3465
81,0,2016,4393
81,0,2017,3852
81,0,2018,3439
81,0,2019,2772
81,0,2020,4683
81,0,2021,5282
81,0,2022,7005
81,0,2023,7430
81,0,2024,5672
81,1,2010,162
81,1,2011,187
81,1,2012,224
81,1,2013,471
81,1,2014,701
81,1,2015,513
81,1,2016,519
81,1,2017,462
81,1,2018,511
81,1,2019,414
81,1,2020,531
81,1,2021,692
81,1,2022,860
81,1,2023,940
81,1,2024,676
82,0,2010,244
82,0,2011,358
82,0,2012,477
82,0,2013,1280
82,0,2014,1529
82,0,2015,1268
82,0,2016,1414
82,0,2017,1424
82,0,2018,1268
82,0,2019,1422
82,0,2020,2214
82,0,2021,1939
82,0,2022,2106
82,0,2023,1255
82,0,2024,1419
82,1,2010,38
82,1,2011,38
82,1,2012,94
82,1,2013,156
82,1,2014,158
82,1,2015,146
82,1,2016,142
82,1,2017,134
82,1,2018,111
82,1,2019,101
82,1,2020,131
82,1,2021,178
82,1,2022,173
82,1,2023,104
82,1,2024,112
83,0,2010,1299
83,0,2011,1873
83,0,2012,15682
83,0,2013,1247
83,0,2014,1084
83,0,2015,1078
83,0,2016,1148
83,0,2017,984
83,0,2018,1147
83,0,2019,861
83,0,2020,820
83,0,2021,1249
83,0,2022,861
83,0,2023,581
83,0,2024,902
83,1,2010,238
83,1,2011,446
83,1,2012,2841
83,1,2013,181
83,1,2014,124
83,1,2015,67
83,1,2016,128
83,1,2017,104
83,1,2018,126
83,1,2019,99
83,1,2020,97
83,1,2021,137
83,1,2022,113
83,1,2023,44
83,1,2024,67
84,0,2010,22047
84,0,2011,25494
84,0,2012,25842
84,0,2013,40656
84,0,2014,52166
84,0,2015,43208
84,0,2016,46248
84,0,2017,50862
84,0,2018,58935
84,0,2019,63017
84,0,2020,74655
84,0,2021,104386
84,0,2022,112850
84,0,2023,99894
84,0,2024,85061
84,1,2010,3355
84,1,2011,4123
84,1,2012,4321
84,1,2013,6447
84,1,2014,9106
84,1,2015,6235
84,1,2016,6454
84,1,2017,7384
84,1,2018,9089
84,1,2019,9977
84,1,2020,9708
84,1,2021,14169
84,1,2022,16214
84,1,2023,14345
84,1,2024,12845
85,0,2010,746
85,0,2011,694
85,0,2012,971
85,0,2013,2241
85,0,2014,2691
85,0,2015,2588
85,0,2016,2686
85,0,2017,2596
85,0,2018,2206
85,0,2019,1920
85,0,2020,2649
85,0,2021,3328
85,0,2022,2557
85,0,2023,1827
85,0,2024,1675
85,1,2010,75
85,1,2011,97
85,1,2012,147
85,1,2013,324
85,1,2014,394
85,1,2015,334
85,1,2016,336
85,1,2017,343
85,1,2018,356
85,1,2019,314
85,1,2020,305
85,1,2021,382
85,1,2022,245
85,1,2023,236
85,1,2024,213
86,0,2010,1057
86,0,2011,944
86,0,2012,2300
86,0,2013,4735
86,0,2014,3929
86,0,2015,3343
86,0,2016,4428
86,0,2017,4759
86,0,2018,3908
86,0,2019,3056
86,0,2020,3415
86,0,2021,5186
86,0,2022,4574
86,0,2023,3741
86,0,2024,3388
86,1,2010,94
86,1,2011,161
86,1,2012,310
86,1,2013,715
86,1,2014,641
86,1,2015,596
86,1,2016,571
86,1,2017,505
86,1,2018,440
86,1,2019,331
86,1,2020,329
86,1,2021,497
86,1,2022,413
86,1,2023,316
86,1,2024,308
87,0,2010,1195
87,0,2011,685
87,0,2012,678
87,0,2013,1162
87,0,2014,1161
87,0,2015,1343
87,0,2016,1336
87,0,2017,1119
87,0,2018,1053
87,0,2019,627
87,0,2020,963
87,0,2021,937
87,0,2022,1340
87,0,2023,984
87,0,2024,1129
87,1,2010,138
87,1,2011,128
87,1,2012,129
87,1,2013,242
87,1,2014,217
87,1,2015,200
87,1,2016,162
87,1,2017,97
87,1,2018,109
87,1,2019,88
87,1,2020,113
87,1,2021,114
87,1,2022,131
87,1,2023,117
87,1,2024,131
89,0,2010,20725
89,0,2011,19714
89,0,2012,25281
89,0,2013,32775
89,0,2014,36737
89,0,2015,35100
89,0,2016,43246
89,0,2017,45078
89,0,2018,42761
89,0,2019,31244
89,0,2020,39049
89,0,2021,56457
89,0,2022,58040
89,0,2023,55359
89,0,2024,53931
89,1,2010,2042
89,1,2011,2251
89,1,2012,3020
89,1,2013,3603
89,1,2014,4577
89,1,2015,4280
89,1,2016,4889
89,1,2017,5235
89,1,2018,4994
89,1,2019,3470
89,1,2020,3844
89,1,2021,5753
89,1,2022,6951
89,1,2023,6138
89,1,2024,6710
90,0,2010,242910
90,0,2011,264604
90,0,2012,264739
90,0,2013,304545
90,0,2014,295476
90,0,2015,383202
90,0,2016,448524
90,0,2017,455431
90,0,2018,545951
90,0,2019,577799
90,0,2020,574896
90,0,2021,647866
90,0,2022,633389
90,0,2023,483381
90,0,2024,502094
90,1,2010,31423
90,1,2011,37833
90,1,2012,37783
90,1,2013,41439
90,1,2014,43072
90,1,2015,51810
90,1,2016,58227
90,1,2017,57273
90,1,2018,68767
90,1,2019,69613
90,1,2020,67989
90,1,2021,76481
90,1,2022,80362
90,1,2023,60447
90,1,2024,60943
91,0,2010,310375
91,0,2011,347505
91,0,2012,333495
91,0,2013,405077
91,0,2014,417065
91,0,2015,553794
91,0,2016,590651
91,0,2017,597060
91,0,2018,737335
91,0,2019,731908
91,0,2020,685173
91,0,2021,708449
91,0,2022,793963
91,0,2023,656484
91,0,2024,613865
91,1,2010,38466
91,1,2011,41545
91,1,2012,40709
91,1,2013,45880
91,1,2014,47259
91,1,2015,61590
91,1,2016,66516
91,1,2017,63269
91,1,2018,82617
91,1,2019,87063
91,1,2020,80385
91,1,2021,81021
91,1,2022,89461
91,1,2023,76729
91,1,2024,71558
92,0,2010,12656
92,0,2011,23864
92,0,2012,14112
92,0,2013,25669
92,0,2014,26082
92,0,2015,20656
92,0,2016,24749
92,0,2017,26665
92,0,2018,30354
92,0,2019,32025
92,0,2020,37707
92,0,2021,56044
92,0,2022,63029
92,0,2023,57753
92,0,2024,53452
92,1,2010,1342
92,1,2011,1683
92,1,2012,1563
92,1,2013,2832
92,1,2014,3167
92,1,2015,2516
92,1,2016,3019
92,1,2017,3374
92,1,2018,3930
92,1,2019,4529
92,1,2020,4362
92,1,2021,7038
92,1,2022,7419
92,1,2023,6801
92,1,2024,6294
93,0,2010,45036
93,0,2011,51250
93,0,2012,57269
93,0,2013,80470
93,0,2014,81762
93,0,2015,89104
93,0,2016,93135
93,0,2017,97745
93,0,2018,160637
93,0,2019,202545
93,0,2020,199989
93,0,2021,258911
93,0,2022,276445
93,0,2023,202049
93,0,2024,175643
93,1,2010,5571
93,1,2011,6743
93,1,2012,8361
93,1,2013,10225
93,1,2014,11533
93,1,2015,12710
93,1,2016,13006
93,1,2017,13360
93,1,2018,21885
93,1,2019,27752
93,1,2020,26782
93,1,2021,33072
93,1,2022,36582
93,1,2023,27952
93,1,2024,25542
94,0,2010,8024
94,0,2011,9037
94,0,2012,7080
94,0,2013,13533
94,0,2014,14185
94,0,2015,11272
94,0,2016,12048
94,0,2017,11748
94,0,2018,11623
94,0,2019,12964
94,0,2020,14663
94,0,2021,18838
94,0,2022,19438
94,0,2023,19079
94,0,2024,18175
94,1,2010,939
94,1,2011,1260
94,1,2012,962
94,1,2013,1892
94,1,2014,1870
94,1,2015,1440
94,1,2016,1396
94,1,2017,1200
94,1,2018,1382
94,1,2019,2016
94,1,2020,1720
94,1,2021,2515
94,1,2022,2613
94,1,2023,2916
94,1,2024,2841
95,0,2010,57102
95,0,2011,76083
95,0,2012,62041
95,0,2013,105284
95,0,2014,108877
95,0,2015,119956
95,0,2016,130451
95,0,2017,130514
95,0,2018,143268
95,0,2019,174473
95,0,2020,204747
95,0,2021,309993
95,0,2022,339398
95,0,2023,299082
95,0,2024,274623
95,1,2010,6147
95,1,2011,8340
95,1,2012,7303
95,1,2013,11550
95,1,2014,12963
95,1,2015,14445
95,1,2016,16199
95,1,2017,15431
95,1,2018,18012
95,1,2019,22439
95,1,2020,22258
95,1,2021,33457
95,1,2022,40707
95,1,2023,36517
95,1,2024,33696
96,0,2010,114389
96,0,2011,174832
96,0,2012,126571
96,0,2013,203723
96,0,2014,212285
96,0,2015,252357
96,0,2016,252296
96,0,2017,251016
96,0,2018,374035
96,0,2019,435379
96,0,2020,433976
96,0,2021,627115
96,0,2022,648884
96,0,2023,465018
96,0,2024,445241
96,1,2010,12210
96,1,2011,18517
96,1,2012,13135
96,1,2013,21025
96,1,2014,23407
96,1,2015,27134
96,1,2016,27570
96,1,2017,26062
96,1,2018,40711
96,1,2019,46029
96,1,2020,44531
96,1,2021,63330
96,1,2022,65501
96,1,2023,49269
96,1,2024,47922
97,0,2010,17966
97,0,2011,19332
97,0,2012,19045
97,0,2013,40369
97,0,2014,37162
97,0,2015,41692
97,0,2016,45994
97,0,2017,43222
97,0,2018,42933
97,0,2019,47935
97,0,2020,72825
97,0,2021,106593
97,0,2022,124094
97,0,2023,103994
97,0,2024,101149
97,1,2010,1585
97,1,2011,1838
97,1,2012,2140
97,1,2013,3928
97,1,2014,3826
97,1,2015,3868
97,1,2016,4183
97,1,2017,4065
97,1,2018,4339
97,1,2019,5044
97,1,2020,7497
97,1,2021,11178
97,1,2022,12465
97,1,2023,11453
97,1,2024,11331
98,0,2010,80474
98,0,2011,85266
98,0,2012,79132
98,0,2013,142990
98,0,2014,161259
98,0,2015,185716
98,0,2016,209814
98,0,2017,227593
98,0,2018,236471
